transaction_id,transaction_timestamp,sender_bank,receiver_bank,sender_upi,receiver_upi,amount,transaction_type,transaction_status,city,state,device_id,response_time_ms,failure_reason,load_timestamp,source_file
fb046017-aef5-49b4-b01b-91310fa504e9,2026-07-01 05:36:11,HDFC,ICICI,ha****96@okhdfc,ma****19@icici,34624.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100152,2251,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
6e602676-b60e-417c-8108-b5778e21f731,2026-06-18 22:38:54,ICICI,SBI,ri****04@icici,ri****98@oksbi,18644.0,BILL PAYMENT,SUCCESS,PUNE,MAHARASHTRA,DEV100138,1810,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2c0a5dea-4288-4990-9adf-72f076b03aec,2026-06-26 22:37:51,HDFC,SBI,ne****81@okhdfc,ha****73@oksbi,32442.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100135,1894,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4f7e2344-9582-4652-b51b-0bdb7936391e,2026-07-06 08:01:34,AXIS,HDFC,ma****50@axis,sn****25@okhdfc,22166.0,BILL PAYMENT,SUCCESS,BANGALORE,KARNATAKA,DEV100001,196,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
8493cbb0-dfa0-4d97-8e79-5b8a7da4e46c,2026-06-24 15:21:41,HDFC,SBI,ka****12@okhdfc,sn****69@oksbi,7940.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100197,2835,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2ed75dc1-ec04-4421-b386-a72dc2918d5d,2026-06-23 19:47:56,ICICI,HDFC,pr****81@icici,an****03@okhdfc,13473.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100110,2274,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
77829fb0-e1ac-4f00-a492-10d840731c66,2026-06-27 03:06:20,HDFC,SBI,ro****00@okhdfc,ma****89@oksbi,17826.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100164,593,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
6e2d5f52-1095-4b6b-9ed4-efd3a613cb66,2026-06-14 09:14:04,ICICI,AXIS,am****12@icici,di****15@axis,21559.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100170,155,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e0c805db-e4c0-4cca-9285-297e3c96bc7b,2026-06-18 03:06:52,ICICI,SBI,pr****07@icici,ne****40@oksbi,42854.0,MERCHANT,SUCCESS,INDORE,MADHYA PRADESH,DEV100062,2911,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
12c0f28f-efba-44a7-ad9a-89064472a92b,2026-07-10 14:50:39,SBI,HDFC,pr****72@oksbi,an****83@okhdfc,22955.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100149,1823,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d445246a-e89a-4947-a8a6-345c4335bb2a,2026-06-28 19:22:19,AXIS,HDFC,ka****62@axis,pr****27@okhdfc,39975.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100050,1881,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f1af32a4-d54b-4784-ac79-b6f7bb5fd9f7,2026-07-08 12:22:22,HDFC,SBI,ka****85@okhdfc,an****27@oksbi,45793.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100116,1172,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
87a89005-f1d9-4ef2-a81e-51438e23cfec,2026-06-16 22:48:53,SBI,HDFC,ka****83@oksbi,po****39@okhdfc,25096.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100072,2240,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
fee41451-4ffa-40fd-a8fc-9edaa8da124b,2026-07-09 06:55:15,AXIS,ICICI,an****30@axis,ha****50@icici,43611.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100109,1480,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
486d56b3-43a4-41c6-8ef4-88a8e3d0402f,2026-06-28 17:10:16,ICICI,HDFC,vi****96@icici,ra****60@okhdfc,17293.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100062,439,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
b6e0b1ff-6576-4569-ac8b-ae84cc82fc53,2026-06-20 08:20:46,HDFC,AXIS,di****52@okhdfc,ni****89@axis,5515.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100055,2702,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d82c4ddc-3ca7-4275-a8ae-376151f146bb,2026-06-20 00:17:05,ICICI,SBI,ro****03@icici,pr****30@oksbi,35525.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100038,2566,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
af5a84ff-7042-4178-8fd4-5d8a52ee41b3,2026-06-19 22:01:38,AXIS,ICICI,po****37@axis,ka****89@icici,13102.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100080,1058,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4e02ebec-f41a-4f49-9af3-8b3859982084,2026-06-24 19:52:40,SBI,AXIS,ra****97@oksbi,ha****53@axis,24039.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100148,2104,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e015bf20-0ae9-4d0c-bf15-99328b0dae4b,2026-07-05 01:33:33,ICICI,HDFC,po****42@icici,vi****00@okhdfc,35328.0,MERCHANT,SUCCESS,DELHI,DELHI,DEV100096,233,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f67b33c0-7f0e-42b3-9b5c-06ccbe765190,2026-06-17 16:45:01,SBI,AXIS,an****50@oksbi,ar****93@axis,3588.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100078,2769,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
3c6cd6a3-116e-434a-898e-02c73dad56eb,2026-07-03 03:50:41,HDFC,ICICI,ka****18@okhdfc,ma****35@icici,43443.0,MERCHANT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100151,1442,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d7da952f-3e9b-4d7e-9d13-0b69ebf23033,2026-07-02 13:13:21,SBI,ICICI,sn****73@oksbi,pr****42@icici,29248.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100003,276,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
48355377-8c03-4d88-b1cc-b63503b7e769,2026-07-03 13:46:09,HDFC,AXIS,di****41@okhdfc,ka****79@axis,36701.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100165,920,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
489df0b3-7a8f-4383-b794-541dbb63b0f6,2026-07-06 12:08:43,HDFC,SBI,ka****24@okhdfc,ma****23@oksbi,23467.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100087,2938,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
70c17ee7-207d-40f0-b6aa-e8dad66db40c,2026-06-14 15:02:49,SBI,ICICI,an****03@oksbi,an****33@icici,46221.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100062,1757,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ecf1ac98-5579-450f-92ff-3fb4c21843af,2026-06-21 05:58:47,AXIS,HDFC,ni****74@axis,ri****54@okhdfc,36275.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100179,748,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5703a4d2-6e31-45b5-87b8-66bc64f3a879,2026-07-05 05:38:40,AXIS,SBI,ri****55@axis,ra****27@oksbi,18146.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100062,307,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
c372097d-b818-4f4d-8f42-0293a6bd4abb,2026-07-09 07:49:32,SBI,AXIS,si****30@oksbi,ka****48@axis,11076.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100011,1349,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
62accd90-919e-422c-8649-947c482fe7fa,2026-07-04 22:40:03,AXIS,ICICI,an****42@axis,ka****94@icici,17574.0,RECHARGE,SUCCESS,PUNE,MAHARASHTRA,DEV100089,452,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
86584571-6b4f-4f0d-955e-b5c0c1feca58,2026-06-24 20:51:21,AXIS,ICICI,ha****43@axis,ra****29@icici,15883.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100125,700,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
25677bec-bdd6-4fb8-8960-bef9e9859b23,2026-07-03 02:25:20,ICICI,SBI,ka****15@icici,ma****76@oksbi,44494.0,BILL PAYMENT,SUCCESS,HYDERABAD,TELANGANA,DEV100013,2180,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
20151af0-4db1-4478-9b85-3cba8c548747,2026-07-11 08:58:45,ICICI,HDFC,ma****18@icici,ka****42@okhdfc,8295.0,MERCHANT,SUCCESS,INDORE,MADHYA PRADESH,DEV100026,1844,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f32f62a8-e103-4bbf-8a58-16cdbc3260da,2026-07-08 00:30:30,AXIS,HDFC,ka****28@axis,am****97@okhdfc,33247.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100012,1889,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2dc8ad30-b643-457a-8def-856d1c0d21f2,2026-07-01 02:20:26,ICICI,HDFC,am****23@icici,ro****62@okhdfc,27073.0,RECHARGE,SUCCESS,AHMEDABAD,GUJARAT,DEV100140,2802,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
66fa90a5-3832-4476-b933-398511b25572,2026-07-04 13:48:43,HDFC,ICICI,ha****31@okhdfc,ne****33@icici,35400.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100116,1818,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
fe307125-fb34-4a7e-80a9-a3c8f54bdb0f,2026-06-12 21:58:15,AXIS,ICICI,pr****81@axis,ne****11@icici,38056.0,RECHARGE,SUCCESS,MUMBAI,MAHARASHTRA,DEV100194,2794,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
f5fd8346-5538-435c-a942-af67c258c0d4,2026-07-03 15:25:24,HDFC,AXIS,an****50@okhdfc,ha****85@axis,34186.0,RECHARGE,SUCCESS,HYDERABAD,TELANGANA,DEV100177,2641,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
10254e7b-5bce-4106-84f8-b105185fd1af,2026-06-27 08:42:16,SBI,ICICI,ri****83@oksbi,ma****97@icici,572.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100013,1007,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
a7e3a75b-2a26-4d06-ad51-8c54184fc558,2026-06-14 11:24:18,ICICI,AXIS,ka****20@icici,sn****73@axis,17996.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100123,1195,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
019afae5-cdae-4719-857a-3f79156d6b61,2026-06-30 11:15:03,HDFC,ICICI,di****62@okhdfc,ka****41@icici,7095.0,P2P,SUCCESS,PUNE,MAHARASHTRA,DEV100142,2432,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
efadf10c-ebf5-4266-9515-62f8065d2205,2026-06-24 01:34:36,HDFC,AXIS,ka****73@okhdfc,ar****84@axis,20714.0,RECHARGE,SUCCESS,DELHI,DELHI,DEV100150,865,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
3b8e43ef-8b24-4318-bc81-0f5e5af09958,2026-07-07 20:18:24,SBI,AXIS,an****09@oksbi,ne****53@axis,23909.0,RECHARGE,SUCCESS,JAIPUR,RAJASTHAN,DEV100128,1069,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ccc1468e-b2df-4785-807f-6c7c9324dd93,2026-06-13 08:22:10,HDFC,AXIS,vi****48@okhdfc,pr****74@axis,27358.0,RECHARGE,SUCCESS,BANGALORE,KARNATAKA,DEV100107,599,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
e1aea91a-9435-46c1-bd32-8c55468ae63b,2026-07-07 11:23:29,ICICI,SBI,ni****27@icici,pr****93@oksbi,6389.0,MERCHANT,SUCCESS,PUNE,MAHARASHTRA,DEV100150,509,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
ef5ff3df-e09c-4205-8ac9-66c3a63500a5,2026-07-08 14:12:10,SBI,ICICI,ka****39@oksbi,ka****49@icici,4884.0,P2P,SUCCESS,DELHI,DELHI,DEV100055,745,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7e386043-874e-477c-a454-2d7919646a9e,2026-07-08 00:32:35,SBI,AXIS,an****46@oksbi,pr****64@axis,27265.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100046,171,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2b3765ed-e699-484f-ae42-da386ab08a9a,2026-06-27 02:52:23,SBI,ICICI,ka****08@oksbi,pr****78@icici,38531.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100016,2941,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7219f4e6-3db5-450f-a852-32f72238c42a,2026-07-11 09:22:03,AXIS,HDFC,am****21@axis,ri****88@okhdfc,10059.0,MERCHANT,SUCCESS,AHMEDABAD,GUJARAT,DEV100120,1740,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
825aeb6f-b557-4655-b0a5-b3f1f1eefbcb,2026-07-02 01:59:48,ICICI,AXIS,pr****62@icici,pr****36@axis,48359.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100118,191,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
b42a1890-e591-4794-bf42-45f80366a669,2026-06-20 09:02:13,AXIS,HDFC,pr****16@axis,pr****03@okhdfc,42473.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100198,2370,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
85d9537e-a5b7-4024-a9d4-cac6d0795183,2026-07-04 07:10:43,ICICI,AXIS,si****45@icici,ka****71@axis,44376.0,MERCHANT,SUCCESS,INDORE,MADHYA PRADESH,DEV100164,2068,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
0ba7059d-5318-44b4-b6ef-b5e6cb647493,2026-07-06 00:17:24,AXIS,HDFC,ni****73@axis,ka****76@okhdfc,1895.0,P2P,SUCCESS,MUMBAI,MAHARASHTRA,DEV100197,1543,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
87ceb43c-aca2-4d1d-9b9b-4bd552b1bb90,2026-07-03 01:02:22,HDFC,ICICI,ma****72@okhdfc,po****94@icici,48860.0,RECHARGE,FAILED,MUMBAI,MAHARASHTRA,DEV100166,415,Invalid UPI,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
17aacd66-e4f5-418c-b0a1-fa678aad31f6,2026-07-11 15:32:18,AXIS,ICICI,ri****75@axis,po****75@icici,30527.0,BILL PAYMENT,SUCCESS,JAIPUR,RAJASTHAN,DEV100147,514,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
3c126554-79c3-427b-abbc-f78e6346906d,2026-07-08 12:57:12,ICICI,SBI,ro****58@icici,ra****57@oksbi,38138.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100064,1110,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
0636735f-9053-4eb3-9844-f7e6854cede2,2026-07-08 05:11:27,HDFC,AXIS,pr****46@okhdfc,ka****92@axis,39444.0,BILL PAYMENT,SUCCESS,INDORE,MADHYA PRADESH,DEV100084,2108,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
8ae4c860-f2fe-4042-b264-cfc9b0833bda,2026-06-15 06:59:02,AXIS,SBI,di****56@axis,ne****29@oksbi,44183.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100049,2397,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
0ebb5e20-ca26-4ffd-87ed-1fea96dbdd90,2026-06-24 06:05:39,ICICI,HDFC,ri****64@icici,ra****14@okhdfc,353.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100142,1754,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
70e4f73d-5959-4912-9a8d-93e92a922de0,2026-07-11 16:39:53,SBI,AXIS,po****60@oksbi,po****44@axis,33745.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100059,2500,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d2168719-9906-4be7-bb8f-e5c1957fcd86,2026-06-22 11:06:29,ICICI,HDFC,pr****78@icici,ne****37@okhdfc,32786.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100113,2310,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
044190ed-310c-4169-abd3-77a6c701e9ed,2026-06-17 10:51:09,AXIS,ICICI,pr****04@axis,ka****49@icici,40717.0,P2P,SUCCESS,JAIPUR,RAJASTHAN,DEV100121,2066,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
bf8958ce-7867-416d-99cf-4567409dd8ce,2026-06-27 01:31:30,SBI,AXIS,sn****00@oksbi,ka****09@axis,45169.0,BILL PAYMENT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100005,1782,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
8da5483e-a561-4f27-893b-7e2887ed1c82,2026-07-11 10:55:23,AXIS,ICICI,ka****69@axis,ka****66@icici,26255.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100127,1747,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
5d3ee5a0-3e93-4425-a9dc-2084af614dc0,2026-07-11 17:45:52,HDFC,AXIS,an****42@okhdfc,si****56@axis,297.0,BILL PAYMENT,SUCCESS,PUNE,MAHARASHTRA,DEV100098,2443,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
4c5d1de6-322a-4366-9ce5-e6807726d00b,2026-06-26 02:23:06,AXIS,HDFC,vi****67@axis,an****74@okhdfc,778.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100055,919,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
fabf8778-789d-48e1-95dc-934b4ae1cbc5,2026-07-03 01:08:17,HDFC,SBI,ka****42@okhdfc,ra****86@oksbi,17696.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100109,2072,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2cb37393-1116-41b7-80c3-19900c7552cf,2026-07-03 18:14:37,ICICI,SBI,si****63@icici,ar****59@oksbi,25430.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100001,2785,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d8b33394-be78-4830-b345-5a78153591ac,2026-06-26 22:42:18,ICICI,HDFC,an****71@icici,ro****34@okhdfc,26597.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100091,1311,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
843679b9-2d71-41a1-959d-d431d09213f8,2026-06-14 15:54:28,HDFC,ICICI,ar****02@okhdfc,ar****59@icici,38600.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100083,934,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
560fb30b-3e38-46c2-ae45-d011997f7b49,2026-06-29 19:27:04,SBI,HDFC,po****43@oksbi,am****56@okhdfc,43970.0,BILL PAYMENT,SUCCESS,MUMBAI,MAHARASHTRA,DEV100191,2091,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
7d73cc34-cc13-445e-a4cc-ca4defd6535b,2026-06-27 14:15:26,ICICI,HDFC,sn****96@icici,pr****63@okhdfc,31214.0,P2P,SUCCESS,AHMEDABAD,GUJARAT,DEV100024,980,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
cef58f6a-459a-4c17-807f-fe9816c60e1f,2026-07-07 03:03:00,AXIS,SBI,si****56@axis,ka****41@oksbi,37649.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100131,365,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
21a94efc-be1b-41d9-bc28-0b305de3f9ff,2026-06-20 13:44:46,AXIS,SBI,ni****54@axis,ri****77@oksbi,10000.0,MERCHANT,SUCCESS,BANGALORE,KARNATAKA,DEV100018,340,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
311b684a-9f9a-4a61-b843-978a2cd9bbcc,2026-07-02 12:10:29,HDFC,AXIS,di****79@okhdfc,ri****91@axis,6821.0,P2P,SUCCESS,INDORE,MADHYA PRADESH,DEV100026,2856,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
d841530f-3720-42e9-afbc-ae5d6f9cefd7,2026-07-09 17:42:10,ICICI,SBI,ma****82@icici,ka****16@oksbi,28262.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100033,2225,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
00ee23e8-f1d8-4f9b-a2e3-ba9568703a30,2026-07-05 14:05:22,HDFC,AXIS,ha****63@okhdfc,ma****74@axis,17263.0,P2P,SUCCESS,HYDERABAD,TELANGANA,DEV100117,2065,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
398b457d-d480-4d59-b0af-a35ca29cc1c9,2026-06-20 18:20:30,SBI,ICICI,am****61@oksbi,sn****89@icici,17911.0,MERCHANT,SUCCESS,JAIPUR,RAJASTHAN,DEV100151,1862,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
2e033cc2-f634-4edd-b5fe-9ef22a36d94f,2026-07-07 16:02:24,ICICI,AXIS,am****74@icici,ra****92@axis,48794.0,BILL PAYMENT,SUCCESS,PUNE,MAHARASHTRA,DEV100072,1075,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
52ac10a0-1918-4b37-8697-1a35aa09efc2,2026-06-27 13:40:03,ICICI,AXIS,sn****34@icici,ro****93@axis,29772.0,MERCHANT,SUCCESS,HYDERABAD,TELANGANA,DEV100088,2310,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
bf107499-0099-4eed-bcdf-fe0d63e7c1f6,2026-07-09 05:48:24,ICICI,AXIS,am****14@icici,vi****86@axis,6023.0,P2P,SUCCESS,BANGALORE,KARNATAKA,DEV100148,1004,,2026-07-12 18:25:28.953779,dbfs:/Volumes/dbacademy/default/myvolume/Project%20Sentinel/upi_transactions.csv
